id, ,text,aspect0,aspect1,aspect2,aspect3,aspect4,aspect5
1007,24342,"sữa ngon , quà tặng đẹp y hình . rất tuyệt , 5 sao luôn ạ ! , hài_lòng",0,1,0,1,0,0
1008,24341,"hạn sử_dụng mới , luôn ủng_hộ tiki , kì hài_lòng",0,0,1,0,0,0
1010,24339,"hàng giao rất oke mình thật_sự hài_lòng , mong rằng tiki cố_gắng giao hàng chất_lượng như vậy hoài nha_mìn rất cảm_ơn , kì hài_lòng",0,0,0,1,1,0
1011,24338,"bị tràn tả hoài . không ok , thường",0,0,0,-1,0,0
1014,24335,"quảng_cáo tặng trà sữa marca khi nhận thì là cà_phê dừa quá nhiều khách_hàng phản_hồi mà tiki không quan_tâm đến việc lừa_đảo khách của shop à ? , không hài_lòng",0,-1,0,0,0,0
1015,24334,"giao nhanh , hàng giống hình , lòng",0,0,0,0,1,1
1016,24333,"sản_phẩm dùng tốt , hàng mới , sản_xuất sẽ ủng_hộ shop 👍 , phẩm oke",0,0,1,1,0,0
1018,24331,"sữa tốt , giá hợp_lí , giao hàng nhanh . , kì hài_lòng",1,0,0,1,1,0
1020,24329,"sản_phẩm y hình , đóng_gói cẩn_thận , dùng khá là ưng_ý , lòng",0,0,0,1,1,1
1021,24328,"tã mềm mịn . hàng chuẩn . đóng_gói cẩn_thận . mua được giá sale quá rẻ , chuẩn chính hãng",1,0,0,1,1,1
1022,24327,"tã mỏng vừa , form khá ôm mông bé , mặc gọn , hoa_văn dễ_thương . về thấm hút thì khá tốt , bé trai nhà mình 14 tháng , có_thể dùng suốt 5h không cần thay ( nếu bé không ị ) . , gia_đình mình đã dùng qua bobby , moony , thấy goo . n được 7 / 10 điểm tối_đa ! ,",0,0,0,1,0,0
1023,24326,"hàng đúng hãng . giao hàng nhanh . hài_lòng với sản_phẩm nhận được . , lòng",0,0,0,0,1,1
1024,24325,"dùng được nhưng không có quà tặng , kì hài_lòng",0,-1,0,1,0,0
1026,24323,"tã_êm , mềm , thoáng cho em bé . 100 % chính hãng nhập_khẩu từ nhật bản kèm quà tặng rất đẹp . rất hài_lòng với dịch_vụ giao hàng , 100 % chính hãng",0,0,0,1,1,1
1027,24322,"sản_phẩm đúng như mô_tả , ship nhanh , sẽ ủng_hộ lâu_dài . , kì hài_lòng",0,0,0,0,1,1
1028,24321,"hàng đóng_gói kỹ . xài cũng đuợc . kích_thước xxl 46 không có mùi thơm như xxl kích_thước 34 , lòng",0,0,0,1,1,0
1029,24320,"sản_phẩm tốt , đúng như quảng_cáo . tuy_nhiên , giao hàng hơi lâu một_chút . , kì hài_lòng",0,0,0,1,-1,1
1030,24319,"ship rất nhanh , hàng đóng_gói cẩn_thận , kì hài_lòng",0,0,0,0,1,0
1031,24318,"bỉm nhẹ , mỏng , thấm hút tốt . chất_lượng hơn hẳn bỉm có_giá cung loại vậy như paper , hunger , booby . khi nào có khuyến_mại lại săn về cho con yêu ! : ) mong sẽ có nhiều đợt khuyến_mại vì bây_giờ mùa đông bé dùng bỉm suốt . mình rất hài_lòng vì sản_phẩm tốt mà giá_cả phải_chăng ! , tốt",1,0,0,1,0,0
1032,24317,"tiki đóng_gói sữa và quà tặng kèm kĩ , giao hàng nhanh trước ngày dự_kiến , expire hạn sử_dụng 2020 . mình mua nhân_dịp sinh_nhật tiki vừa được giảm_giá kèm quà tặng từ friso vừa nhận được bộ quà 8 món từ tiki nữa . cảm_ơn tiki vì dịch_vụ tốt . , kì hài_lòng",1,1,1,0,1,0
1035,24314,"chất_lượng đúng như mô_tả , kì hài_lòng",0,0,0,1,0,0
1037,24312,"khá hài_lòng về sản_phẩm nhưng không thích thái_độ của shipper tí nào , lòng",0,0,0,0,-1,0
1038,24311,"tiki gói hàng kỹ , nhân_viên giao hàng thân_thiện nhiệt_tình . , kì hài_lòng",0,0,0,0,1,0
1040,24309,"thùng hàng gọn_gàng , hạn_dùng còn lâu rất hài_lòng , giao hàng nhanh , lòng",0,0,1,0,1,0
1041,24308,"sản_phẩm oke rất hợp với túi_tiền , kì hài_lòng",1,0,0,1,0,0
1043,24306,"sản_phẩm thấm hút tốt . tiki đóng_gói rất cẩn_thận và giao cực_kỳ nhanh . rất hài_lòng , kì hài_lòng",0,0,0,1,1,0
1044,24305,"tã dùng rất ok . , lòng",0,0,0,0,0,0
1048,24301,"đóng_gói rất cẩn_thận ạ ! , kì hài_lòng",0,0,0,0,1,0
1049,24300,"vẫn tin_dùng lâu_nay . khi nhà hết tả . tiki bấm là có , nên mua",0,0,0,0,0,0
1050,24299,"tiki giao hàng bao_bọc cẩn_thận quá luôn . đề_nghị không cần phải dùng quá nhiều ni lông bọc như thế , vừa thải ra nhiều ni lông , ô_nhiễm môi_trường vừa tốn_kém lại mất_công tháo . cứ bỏ gói giấy hoặc giao trực_tiếp hàng không cần bọc : ) . cảm_ơn ! , lòng !",0,0,0,0,1,0
1051,24298,"chính hãng . sẽ còn mua nhiều , kì hài_lòng",0,0,0,0,0,1
1052,24297,"sản_phẩm tốt giao hàng nhanh , đóng_gói cẩn_thận sẽ ủng_hộ tiki lâu_dài , phẩm tốt giao hàng nhanh",0,0,0,1,1,0
1054,24295,"tã có mùi hôi . giao hàng nhanh . mới mua thử lần đầu mà mùi hôi như_vậy chắc không nua lần 2 . , thường",0,0,0,-1,1,0
1055,24294,"giá sale rẻ , bỉm chất_lượng tốt , hạn vẫn còn dài , kì hài_lòng",1,0,1,1,0,0
1056,24293,"bỉm kích_thước xl sản_xuất tháng 1 hàng mới , giá ổn , kì hài_lòng",1,0,1,0,0,0
1057,24292,"giá sale rẻ sử_dụng oke không bị tràn và hăm , kì hài_lòng",1,0,1,1,0,0
1059,24290,"giao hàng quá chậm mãi mới nhận được hàng . , không hài_lòng",0,0,0,0,-1,0
1060,24289,chất_lượng sản_phẩm tuyệt_vời kì hài_lòng,0,0,0,1,0,0
1061,24288,"tả mỏng thoáng , chất_lượng sản_phẩm ok ! giao hàng nhanh ! , kì hài_lòng",0,0,0,1,1,0
1062,24287,"ưu_điểm là giúp giữ dáng chống xệ . hàng cũng mới sản_xuất , giao hàng nhanh , đóng_gói cẩn_thận , giá tốt và có áp voucher giá_trị cao nên tính ra rất rẻ . có thẻ cào may_mắn nữa , mong rằng sẽ may_mắn , kì hài_lòng",1,1,1,1,1,0
1063,24286,"mua về nhìn đẹp nhưng mặc vào , 1 lần tè là ướt hết , cả trong lẫn ngoài , thấm cả ra quần ngoài , thường",0,0,0,-1,0,0
1066,23975,"mình mua 2 hộp nhưng không thấy có quà tặng kèm theo ? ? , friso",0,-1,0,0,0,0
1067,23974,"cực ky hài_lòng voi san pham đã nhận , kì hài_lòng",0,0,0,0,0,0
1068,23973,"giao hàng nhanh hơn dự_kiến . , tuy_nhiên , mình mua 2 hộp , thì 1 hộp bị móp hơi nhiều ở giữa thân hộp . ko bit là do vận_chuyển hay do đâu , thường",0,0,0,0,1,0
1069,23972,"đã nhận được hàng . nhưng tã mình lấy kích_thước xxl cho be mình 14kg . nhưng tã nhỏ hơn so với thực_tế rất nhiều . mình đã xé 1 gói cho bé sử_dụng rùi . giờ tiki có_thể đổi kích_thước lớn hơn cho bé nhà mình đk không ạ . , kì hài_lòng",0,0,0,0,0,0
1070,23971,"tã goo . n slim này phải mua lớn hơn 1 size . mọi người chú_ý mua cho bé lớn hơn để bé không bị lằn ( bé nhà em 13 kg đã sử_dụng xl ) ,",0,0,0,0,0,0
1071,23970,"sản_phẩm giao đúng mẫu , giao hàng nhanh . , kì hài_lòng",0,0,0,0,1,0
1072,23969,"oke sử_dụng khá tốt , kì hài_lòng",0,0,0,1,0,0
1073,23968,"hài_lòng với sản_phẩm và dịch_vụ chuyển_phát của tiki , thanks , lòng",0,0,0,0,1,0
1074,23967,"tả bobby thấm hút ok , không có gì phải bàn về chất_lượng nữa cả , kì hài_lòng",0,0,0,1,0,0
1076,23965,"giao hàng siêu nhanh , sản_phẩm thấm hút tốt , giá_cả hợp_lý , sẽ ủng_hộ shop dài_dài , kì hài_lòng",1,0,0,1,1,0
1077,23964,"lúc trước mình dùng dòng extra thấy tốt , thấy dòng này có cải_tiến nên mua dùng thử . ai_ngờ mùi hôi kiểu the the giống băng vệ_sinh vậy . lần sau chắc dùng lại dòng extra chứ không mua dòng này nữa , thường",0,0,0,-1,0,0
1078,23963,"date mới_toanh . hàng kiểu mới . rất hài_lòng , kì hài_lòng",0,0,1,0,0,0
1080,23961,"cũng tạm được , hơi dày , kì hài_lòng",0,0,0,-1,0,0
1081,23960,"giá cao . lỡ mua lần sau mua tạp_hóa cho rẻ , không hài_lòng",-1,0,0,0,0,0
1082,23959,"sản_phẩm có_giá phù_hợp so với các loại tã khác , ủng_hộ tiki lâu_dài , tuy_nhiên giao hàng chậm so với dự_kiến , phẩm tốt , giá_cả phù_hợp",1,0,0,0,-1,0
1085,23956,"cảm_thấy hài_lòng với sản_phẩm . cả 2 bé mình đều tin_dùng , lòng",0,0,0,0,0,0
1086,23955,"sản_phẩm mỏng nhưng thấm hút tốt . kích_thước hơi nhỏ nên mua lớn hơn 1 kích_thước cho bé sẽ thoải_mái hơn . , lòng",0,0,0,1,0,0
1087,23954,giao hàng như mô,0,0,0,0,1,0
1088,23953,"sữa thơm nhưng mới dùng nên chưa biết kết_quả , tiki giao hàng nhanh , chắc_chắn , lòng",0,0,0,1,1,0
1089,23952,"hàng giao nhanh , chuẩn , sẽ mua thêm cho 2 cu nhà uống , kì hài_lòng",0,0,0,0,1,0
1090,23951,"chất_lượng bỉm chính hãng . shop giao hàng rất nhanh , chất_lượng đóng_gói tốt . lần sau sẽ còn ủng_hộ ,",0,0,0,1,1,1
1092,23949,"dùng mấy tháng tả của tiki từ kích_thước m , l đến xxl không vấn_đề gì . , kì hài_lòng",0,0,0,1,0,0
1093,23948,"mình mua nhiều lần rồi hạn sử_dụng mới và giao hàng cũng nhanh nữa . sau_này tã có cải_tiến thấy êm ềm hơn loại cũ , bao_bì cũng thay_đổi . yên_tâm mua tiki không sợ hàng giả . ,",0,0,1,1,1,0
1095,23946,"hàng giao nhanh_chóng . đúng yêu_cầu , sản_phẩm dùng ok 👌 👌 👌 👌 , giao nhanh . tôi hài_lòng với sản_phẩm",0,1,0,1,1,0
1096,23945,"con mình luôn sử_dụng bỉm của huggies từ bé đến lớn , lòng",0,0,0,0,0,0
1097,23944,"xài rất ok rất hợp với túi_tiền , kì hài_lòng",1,0,0,1,0,0
1099,23942,"mình dùng qua cả moony , goon , pamper . tuy_nhiên thấy ưng bỉm này . mỏng , thấm tốt , phù_hợp với bé ban_ngày , giá_thành rẻ nên có_thể thay bỉm ban_ngày thường_xuyên hơn . đã mua gần 2 chục bịch bỉm này cả cho bé nhà mình và mua hộ . cảm_ơn tiki , rất oke",1,0,0,1,0,0
1100,23941,"sản_phẩm cực tốt . , kì hài_lòng",0,0,0,0,0,0
1101,23940,"giới_thiệu là 10 quần mà sao giao có 5 quần_vậy shop ? , hài_lòng",0,-1,0,0,0,0
1102,23939,"sản_phẩm đúng như hình_ảnh , đẹp , kì hài_lòng",0,0,0,1,0,1
1104,23937,"tiki giao hàng nhanh , đóng_gói cẩn_thận . chất_lượng tã goon thì không cần phải bàn , mỏng mềm thoáng mát không hầm bí . , kì hài_lòng",0,0,0,1,1,0
1105,23936,"bỉm rất mềm với làn da em bé , mỏng và nhẹ . phần chun bụng cực êm . rất hài_lòng với chất_lượng bỉm . tiki giao nhanh , rất ổn luôn , lượng ổn , giá tốt",0,0,0,1,1,0
1106,23935,"mua kèm mã giảm còn 229k , cũng khá rẻ rồi . sữa tốt , hy_vọng con tăng cân , kì hài_lòng",1,0,0,0,0,0
1107,23934,"dùng rất ư là thích nha , mọi người nhớ mua size theo cân nặng nhé , kì hài_lòng",0,0,0,1,0,0
1108,23933,"rẻ đi_đôi với chất_lượng ah ! , lòng",1,0,0,1,0,0
1109,23932,"đóng_gói chắc_chắn , giá rất ưu được rất tiếc là muốn mua thêm nhưng lại hết hàng 😭 😭 , kì hài_lòng",1,0,0,0,1,0
1111,23930,"hàng giá tốt . đã được tặng thêm miếng giá còn rẻ hơn ngoài , kì hài_lòng",1,1,0,0,0,0
1112,23929,"tuyệt_vời ông mặt_trời , kì hài_lòng",0,0,0,0,0,0
1113,23928,"giao hàng nhanh , mua nữa có được tặng quà ko , mua 3 bịch có được bập_bênh ko , lòng",0,0,0,0,1,0
1114,23927,"tã tốt , kích_thước vừa_vặn cho bé 8 - 10 kg , đặc_biệt chỗ lưng thun có 1 lớp màng êm rất thích . tiki giao hàng nhanh nhưng quấn quá nhiều lớp nilong , nên hạn_chế quấn nilong lại để bảo_vệ môi_trường , tốt - giao nhanh",0,0,0,1,1,0
1115,23926,"chất_lượng tốt , mẫu_mã đẹp ! rất hài_lòng ! cảm_ơn shop ,",0,0,0,1,0,0
1116,23925,"thấy thông_tin là mua 3 hộp friso 4,5 1500g được tặng xe_đạp , gọi điện cho nhân_viên viên tổng_đài hỏi thì lại bảo số 4,5 nghĩa_là sữa dành cho trẻ 4,5 tuổi , chứ không phải friso số 4 , 5 . thông_tin khuyến_mãi mập_mờ không rõ_ràng . nếu không có khuyển mãi sao lại để thông_tin khuyến_mãi bên cạnh lon sữa chứ . , tin khuyến_mãi mập_mờ không rõ_ràng .",0,-1,0,0,0,0
1117,23924,"bỉm mềm_mại , thấm hút tốt , không làm hằn mông bé nhưng giá hơi chát . đúng là tiền nào của nấy , kì hài_lòng",-1,0,0,1,0,0
1118,23923,"lần đầu mình sử_dụng merri , vì nghe các mẹ khác nói bỉm này rất tốt nên đặt mua cho bé ngủ đêm . đêm bé tè khá nhiều , tuy không bị tràn nhưng không khô_ráo , mặt bỉm vẫn ướt , ấn tay vào còn bị thấm ngược lên . nếu vậy thì đâu khác gì các dòng bỉm tầm trung khác , trong khi loại này lại mắc hơn nhiều , hài_lòng",-1,0,0,-1,0,0
1120,23921,"rất tốt , hoàn_toàn hài_lòng về sản_phẩm , giá_cả hợp_lý , khuyến_mãi rất tuyệt , sẽ giới_thiệu cho hội chị_em bạn dì , tốt",1,0,0,0,0,0
1122,23919,"mình thấy gi tặng quà mà sao mình nhận hàng không có vậy ? , kì hài_lòng",0,-1,0,0,0,0
1123,23918,"shop giao hàng nhanh , chất_lượng , có quà tặng . oke lắm , kì hài_lòng",0,1,0,1,1,0
1126,23915,"hàng chất_lượng , đúng như mô_tả và đóng_gói cẩn_thận . tiki giao hàng nhanh , quần rất tốt",0,0,0,1,1,0
1128,23913,"ok , shop ok , tiki ok , chất_lượng có 1 khuyết_điểm nhỏ là khó xé khi thay tã , kì hài_lòng",0,1,0,-1,0,0
1129,23912,"sản_phẩm mình tin_dùng hay sử_dụng nên mua thường_xuyên tin_tưởng ,",0,0,0,0,0,0
1130,23911,"tiki giao hàng nhanh đóng_gói cẩn_thận , đã dùng dòng sản_phẩm này từ lúc bé nhà mình 6 tháng cho đến nay là 17 tháng , mình thấy khá tốt , tả thấm hút tốt trừ kích_thước tả vừa_vặn với bé theo số kg như mô_tả , điểm trừ là vì phần lưng hơi mềm nên khi bé tè mà hoạt_động nhiều sẽ bị xệ , lòng",0,0,0,1,1,0
1131,23910,"gấu to lắm , kì hài_lòng",0,0,0,0,0,0
1132,23909,"bỉm dùng khá ok , cực hài_lòng với dịch_vụ giao hàng của tiki , kì hài_lòng",0,0,0,1,1,0
1133,23908,thấy hơi mỏng thì không hài_lòng,0,0,0,-1,0,0
1134,23907,"rất hài_lòng , bé dùng không bị trào , êm và không bị hăm , lòng",0,0,0,1,0,0
1138,23903,sản_xuất quá xa năm hiện_tại bây_giờ đã là tháng 11 / 2020 mà giao hàng sx tháng không hài_lòng,0,0,-1,0,0,0
1139,23902,"hàng giao đúng mẫu_mã , đóng_gói cẩn_thận . giao hàng nhanh_chóng , kì hài_lòng",0,1,0,0,1,1
1140,23901,"đúng màu . chất_liệu oke phù_hợp với giá tiền . , kì hài_lòng",0,1,0,1,0,0
1141,23900,"quà tặng xinh , sản_phẩm ok , kì hài_lòng",0,1,0,0,0,0
1142,23899,"sản_phẩm giống mô_tả , kì hài_lòng",0,0,0,0,0,0
1143,23898,"bé_nhỏ nhà mình 8kg nên sử_dụng kích_thước m được 6 giờ lun . vừa rẻ vừa có quà mà thấm hút tốt nữa . , kì hài_lòng",1,1,0,1,0,0
1144,23897,"hàng giao nhanh , kì hài_lòng",0,0,0,0,1,0
1145,23896,"giá tốt chất_lượng tốt , đúng mô_tả sản_phẩm . giao hàng nhanh ,",1,0,0,1,1,0
1146,23895,"cũng rất oke nhé , kì hài_lòng",0,0,0,0,0,0
1147,23894,"đã mua rất nhiều lần và sẽ ủng_hộ lâu_dài , kì hài_lòng",0,0,0,0,0,0
1148,23893,"hài_lòng về chất_lượng sản_phẩm và dịch_vụ của tiki cho người tiêu_dùng việt_nam , kì hài_lòng",0,1,0,1,0,0
1149,23892,"đóng_gói cẩn_thận , giao hàng nhanh . , tuy_nhiên chất_lượng bỉm kém . mùi rất hôi . dùng sang dòng huggies ổn hơn , không hài_lòng",0,0,0,-1,1,0
1150,23891,"không có phàn_nàn về dịch_vụ của tiki nhưng theo cảm_nhận sản_phẩm mới này của bobby chất_lượng kém hơn mẫu cũ . phần thấm hút bên trong bị dồn lại khi bé tè , khả_năng thấm có vẻ cũng giảm , hài_lòng",0,1,0,-1,0,0
1151,23890,"sản_phẩm đúng như mô_tả , chất_lượng oke ; giao hàng nhanh trừ đặt_hàng 12h đêm thì 9h sáng giao ? hôm giao trời mưa nên vỏ ngoài ướt mà may bên trong không sao , kì hài_lòng",0,0,0,1,1,0
1152,23889,"hạt thấm nước bên trong bỉm bị rơi ra ngoài , bé hít hoặc nuốt phải sẽ rất nguy_hiểm , không hài_lòng",0,0,0,-1,0,0
1153,23888,"chất_lượng sản_phẩm tuyệt_vời . mua với giá 299k nên không có gì để phàn_nàn . , kì hài_lòng",1,0,0,1,0,0
1154,23887,"hàng tốt , giao hàng đúng hẹn , bé nhà mình rất thích , kì hài_lòng",0,0,0,0,1,0
1155,23886,"con tè 1 lần đã tràn , ngủ trưa ngủ tối đều tràn hết . lần này mua hàng ở tiki trading không ưng_ý vì cả bé lớn 3 tuổi và bé_nhỏ 4 tháng đều bị tràn ! , không hài_lòng",0,0,0,-1,0,0
1156,23885,"giao hàng nhanh . khâu đóng_gói bên tiki thì mình rất yên_tâm rồi . kỹ_càng và gọn nữa . bỉm thì hạn sử_dụng mới nên yên_tâm rồi . mua bên này rẻ hơn nhưng không có quà tặng hì . cũng không sao tóm lại rất rất hài_lòng nha , kì hài_lòng",1,0,1,0,1,0
1158,23883,"nhận hàng 3 bịch tã dơ và bị rách . rất không hài_lòng , mong tiki hỗ_trợ đổi hàng . , mua combo 3 gói tã gói hàng cẩu_thả bị , bịch tã dơ và bị rách",0,-1,-1,0,0,0
1159,23882,"hàng đúng chuẩn nội_địa nhật . đã sử_dụng và cực_kỳ hài_lòng , tốt sử_dụng oke",0,0,0,1,0,1
1160,23881,"bé nhà mình dùng sản_phẩm này từ lúc 4 tháng tới nay . những lần trước mình mua hàng ở các cửa_hàng bán đồ cho mẹ và trẻ_em nhưng giá_cả đắt hơn so với giá tiki đang bán . mình thật ngạc_nhiên là có_thể mua được hàng chất_lượng mà giá rẻ hơn giá gốc nhiều đến vậy . cảm_ơn tiki nhiều . mình sẽ tiếp_tục mua nếu giá vẫn tốt như hiện_tại . ,",1,0,0,1,0,0
1161,23880,"làm_sao nhập được mã giảm_giá 6 % khi thanh_toán . không có chỗ nhập , giảm_giá",0,0,0,0,0,0
1163,23878,"tã mềm , không để lại vết hằn đỏ trên da . mình rất thích tã của hãng này . , lượng tốt",0,0,0,1,0,0
